subs,class,EEAct,ERAct,RRAct,EEActUnsigned,ERActUnsigned,RRActUnsigned,subsMem,RT,eHippLeft,eHippRight,rHippLeft,rHippRight,encSess,retSess,Item,ClassSpecVoxVals,OtherClassSpecVoxVals,IntensityActDiff,NrmIntensityActDiff,globalSignal,EERSA_CorClass,EERSA_IncClass,ERRSA_CorClass,ERRSA_IncClass,eHippLeftUnstd,eHippRightUnstd,rHippLeftUnstd,rHippRightUnstd,EEHippOnlyAct,ERHippOnlyAct,EIntensity_ActCor,EIntensity_ActInc,EIntensity_ActDiff
1,2,-2.9909,-0.83991,0.37181,2.9909,0.83991,-0.37181,1,2.4274,0.34353,-0.28016,-1.452,-1.6766,6,4,UNCLEAN,-0.56806,1.0718,-1.0399,0.54313,-0.12402,0.037712,-0.1027,0.028311,0.054667,0.063411,-0.12307,-0.54067,-0.50642,2.205,-0.11711,1.5179,-0.71118,2.229
1,2,-2.3825,-0.37187,1.7852,2.3825,0.37187,-1.7852,0,2.215,-0.70444,0.026761,-1.0333,1.4862,1,4,OUTLANDISH,-1.2452,-0.84682,-0.43542,0.18827,0.16445,0.094647,-0.098194,0.027868,0.029393,0.040699,0.26684,-0.24314,0.40407,0.92129,1.346,0.45705,-1.3649,1.822
1,2,-5.5018,-0.54703,0.75245,5.5018,0.54703,-0.75245,1,1.6189,-1.1295,-0.18425,-0.29642,0.49139,6,4,MODERN,1.1406,-0.7373,1.2718,-3.5416,-0.0037462,0.18307,-0.27981,-0.0021748,0.12908,-0.19791,0.081711,-0.1154,0.067694,3.8769,0.31149,1.7198,-1.8503,3.5701
1,2,-2.907,1.2922,-1.7457,2.907,-1.2922,1.7457,1,1.5989,0.2242,1.2324,-0.48102,-0.60309,6,4,COLLEGIATE,-0.93305,-0.7014,-0.28771,0.05831,-0.035139,0.17111,-0.3106,0.034666,0.11555,-0.22722,-0.031315,-0.1905,-0.20332,1.8861,-2.1094,1.5712,-0.92143,2.4926
1,2,-2.6397,1.6025,-1.414,2.6397,-1.6025,1.414,1,1.6672,-0.91487,-1.5126,0.31471,-0.11391,6,4,COMPACT,-1.0957,1.0583,-1.4236,0.33003,-0.34207,0.1347,-0.25402,0.015138,0.043278,0.10959,0.024406,-0.12625,-0.28912,1.6279,-1.6895,0.7343,-1.6806,2.4149
1,1,1.2449,0.79216,-1.1026,1.2449,0.79216,-1.1026,1,1.4392,0.3509,1.1762,0.072199,1.0818,5,4,EXOTIC,-0.39216,-0.82073,0.1825,-0.028411,-0.36114,0.27469,-0.092133,0.035143,0.01625,0.12203,0.30933,-0.21173,-0.028261,-1.7235,2.5671,-0.090905,-0.77436,0.68345
1,1,0.86624,0.54413,-1.6069,0.86624,0.54413,-1.6069,1,1.2909,0.17116,-0.98939,1.4528,1.7296,3,4,ALIEN,0.41983,-1.8265,1.3653,-0.71536,0.0054088,0.30757,-0.063117,-0.19313,-0.072208,-0.0017954,-0.32049,0.42734,0.3573,-0.30367,0.31703,0.39595,-0.50911,0.90506
1,2,1.3518,0.80838,-1.8057,-1.3518,-0.80838,1.8057,0,1.4626,0.20109,-0.76284,-0.59008,-0.62253,5,4,WICKED,0.71126,1.0777,-0.093989,0.086038,-0.91876,-0.066111,0.28182,0.039152,0.088225,0.073158,-0.18822,-0.73905,-0.77534,-0.37725,0.41694,-0.64094,0.88972,-1.5307
1,1,3.9737,-0.069937,3.8363,3.9737,-0.069937,3.8363,1,1.0914,-0.61735,-0.5283,-0.89446,-0.23113,6,4,SWEATY,0.97805,1.0317,0.13055,-0.1199,0.96539,0.22235,-0.047469,0.0036903,-0.0071916,0.034321,0.091573,0.27272,0.52789,3.2412,0.28328,0.77775,-1.0966,1.8743
1,1,1.2578,-0.22401,0.41042,1.2578,-0.22401,0.41042,1,2.111,-1.1062,-1.699,-1.6955,-1.157,5,4,TRANQUIL,0.39485,0.48008,0.016025,0.033886,0.11017,0.1935,-0.019786,0.15214,0.061366,-0.85807,-1.0535,-0.47847,-0.23654,-0.67319,-0.66904,-0.19518,-0.78443,0.58925
1,1,1.6337,1.4146,0.78109,1.6337,1.4146,0.78109,1,2.1229,-0.15449,-0.77009,-0.16413,0.19547,6,4,STERILE,0.37108,-0.38386,0.49682,0.3457,0.25309,0.31178,-0.092901,0.13645,0.04525,-0.17108,-0.35092,0.075824,0.16551,-0.90934,1.5814,1.3636,-0.72823,2.0918
1,2,-2.407,0.27849,-1.4639,2.407,-0.27849,1.4639,1,1.9509,-0.34201,0.35072,-0.57964,0.15927,5,4,ROBOTIC,-0.53438,0.026115,-0.4116,0.133,-0.10094,0.13225,-0.2564,0.0017943,-0.012055,-0.26054,-0.10823,-0.25932,-0.071104,1.453,2.7992,0.84931,0.044689,0.80463
1,1,1.4591,-0.029557,1.1909,1.4591,-0.029557,1.1909,0,1.3234,1.0992,0.41287,0.018868,-0.38007,3,4,VICTORIAN,-0.054196,-0.71309,0.37119,-2.1966,0.16465,0.088221,-0.021699,0.027128,0.017108,-0.045022,-0.31241,0.080174,-0.023369,1.6877,-1.1829,1.1361,-0.75368,1.8898
1,2,-1.7162,1.2804,0.99793,1.7162,-1.2804,-0.99793,1,1.8471,-0.072138,0.10247,1.1104,0.69942,1,4,TACKY,-1.297,0.88501,-1.473,-0.70252,0.44184,0.050865,0.081805,0.01108,-0.011559,0.18669,0.24722,0.57721,0.40237,1.3136,1.2768,-0.33687,-0.67258,0.33571
1,1,3.6518,0.47737,1.511,3.6518,0.47737,1.511,1,1.6545,-0.48554,0.83241,-0.708,-0.62007,5,4,DIRTY,1.155,-0.054124,0.88829,0.19501,0.36797,0.16964,-0.077413,0.027269,-0.0024966,-0.33819,-0.02826,-0.023625,0.052968,1.0017,0.37519,0.83498,-0.36051,1.1955
1,1,-1.1305,0.18573,-2.0599,-1.1305,0.18573,-2.0599,1,1.755,0.85663,0.35452,-0.011445,-0.24106,4,4,DEEP,0.26018,-0.76155,0.63244,-0.045118,-0.65878,0.12056,0.019637,0.03799,0.015001,0.21091,0.038411,-0.41181,-0.5221,-0.99177,1.4172,0.10155,0.4369,-0.33535
1,2,-3.3227,1.4398,1.8396,3.3227,-1.4398,-1.8396,0,1.6067,-0.43495,-0.87927,0.0095879,0.35583,5,4,DIVINE,-0.85338,0.18373,-0.73925,-0.37938,0.45675,0.13252,-0.29572,-0.038826,-0.0081483,0.21207,0.14526,0.24855,0.33342,-0.15773,0.27644,1.7759,-1.3592,3.1351
1,1,2.2817,0.056783,0.36528,2.2817,0.056783,0.36528,1,2.1315,1.3325,1.2154,-0.58477,-1.1988,2,5,WARLIKE,0.62741,-0.45753,0.72954,0.39917,0.26682,0.30336,-0.013779,-0.059522,0.013357,0.32289,0.22905,-0.04527,-0.14492,2.5203,-1.7475,0.83881,-0.51712,1.3559
1,2,-0.7441,1.9651,-0.85035,0.7441,-1.9651,0.85035,1,2.2628,-0.48814,-1.2529,-0.041593,-0.90788,1,5,MEDITATIVE,-0.64675,0.43748,-0.73232,0.34302,-0.063448,0.090184,-0.13698,0.0208,0.060746,-0.097704,-0.28256,-0.072112,-0.29138,-0.2936,-0.37715,0.69504,-0.67648,1.3715
1,2,-1.4904,0.68493,0.062232,1.4904,-0.68493,-0.062232,1,2.2744,0.90198,1.4445,0.23669,0.16527,3,5,CHILDISH,-0.45665,1.5653,-1.2419,3.1881,-0.027715,0.098816,-0.12148,0.040347,0.10058,-0.030088,0.026952,0.03432,-0.022491,1.2365,0.31948,1.1507,-0.18077,1.3314
1,2,-1.4087,-0.71046,-0.9173,1.4087,0.71046,0.9173,1,1.8542,1.0644,1.8903,0.022912,0.26688,4,5,LONELY,2.0569,-0.29075,1.6941,-1.3579,-0.26386,-0.011439,0.20146,-0.024999,0.018192,0.22448,0.37521,-0.16979,-0.15161,-0.29802,-0.81718,0.84519,-0.34773,1.1929
1,1,1.5565,-1.0087,3.3262,1.5565,-1.0087,3.3262,1,1.331,0.18388,0.82426,-0.26879,0.68604,4,5,RIDICULOUS,0.60329,-0.50062,0.7365,-0.0055902,0.83448,0.24034,-0.073595,0.0014948,0.012127,-0.30576,-0.21022,0.38528,0.65134,1.233,-0.20967,0.94271,-0.38078,1.3235
1,1,0.55351,-0.30549,1.3866,0.55351,-0.30549,1.3866,1,2.0548,1.1232,1.311,-0.49666,-0.64988,5,5,TECHNICAL,0.034665,-1.8512,1.0938,3.8541,0.31943,0.20129,-0.030523,-0.040647,-0.00025834,0.28698,0.28027,0.012683,0.014775,0.70944,-1.2861,1.037,0.14139,0.89558
1,2,-2.9525,-0.41616,-2.9733,2.9525,0.41616,2.9733,1,1.6185,0.16306,-0.053554,-1.605,-1.9757,4,5,PASTORAL,-0.86097,0.16473,-0.73392,0.14979,-0.94371,0.12964,-0.26265,0.011833,0.11344,-0.10747,-0.20036,-1.06,-1.096,0.9855,-3.0738,1.4007,-1.1212,2.5218
1,2,-0.13943,0.10113,-0.31524,0.13943,-0.10113,0.31524,1,1.4951,-0.42309,0.93463,0.43605,0.32501,1,5,SEEDY,-0.13594,-0.13498,-0.023,0.033559,-0.55903,0.010265,0.12961,-0.0035219,-0.11382,-0.28969,0.032471,-0.21676,-0.32904,-1.4074,1.316,-0.54085,-0.32138,-0.21947
1,2,-3.7505,0.1838,-0.96072,3.7505,-0.1838,0.96072,1,2.1789,0.62121,1.0124,0.042956,-0.98127,3,5,AQUATIC,0.69281,0.80846,0.047672,0.017797,-0.5666,0.10034,-0.084904,0.012187,0.091437,0.19424,0.26212,-0.34118,-0.63124,0.89071,-0.57002,1.514,-0.71466,2.2286
1,1,2.6317,-0.20411,-2.0295,2.6317,-0.20411,-2.0295,0,2.3587,-1.7183,-1.674,-1.5263,-2.1423,3,5,BOOKISH,0.67579,-1.8791,1.5856,-0.47524,-0.18175,0.29825,-0.078044,0.020602,-0.0065044,-0.46328,-0.40464,-0.59716,-0.6501,0.92395,0.43149,1.2677,-0.64964,1.9173
1,1,-0.02077,0.0064287,1.192,-0.02077,0.0064287,1.192,1,1.5065,-1.6897,-0.031421,-0.89829,-0.86359,1,5,BOURGEOIS,-1.0073,-0.74928,-0.31522,-0.23326,0.51016,0.14606,0.0064217,-0.020061,0.0023166,0.034272,0.55619,0.0018448,0.089308,-0.84872,-1.7758,0.051244,-0.74533,0.79658
1,1,3.5583,0.16705,-0.68613,3.5583,0.16705,-0.68613,1,1.2383,0.43541,0.49315,0.28805,0.84182,3,5,BARBARIC,1.0587,-0.36798,0.99791,-4.2942,-0.014976,0.36012,-0.12218,0.036242,-0.0010647,0.12036,0.10727,0.057569,0.14074,2.7387,-0.18334,0.99023,-1.7564,2.7466
1,1,0.28716,0.29427,1.8956,0.28716,0.29427,1.8956,1,2.0751,-0.16269,0.30817,0.073219,-0.69432,2,5,RAGGED,0.067084,-0.38428,0.27149,-0.014185,0.58881,0.26314,-0.032732,-0.044924,-0.060211,0.17835,0.31888,0.34542,0.1789,-1.3162,0.37383,0.57153,-0.39018,0.96171
1,2,-0.30128,0.037233,0.60698,0.30128,-0.037233,-0.60698,0,2.4067,1.5616,0.92724,-1.1944,-0.76942,3,5,RADICAL,0.1592,-0.16367,0.21256,0.024057,0.40714,-0.030209,0.12339,0.045491,0.080651,0.14444,-0.11805,-0.14972,0.044133,0.0638,1.0511,0.25312,-0.57141,0.82453
1,2,0.071784,-0.85476,-1.9913,-0.071784,0.85476,1.9913,1,2.2782,-0.63699,0.29475,0.0048136,-0.084065,6,5,HUMOROUS,-1.2191,-0.73817,-0.47876,0.085227,-0.22264,-0.00018679,0.13629,0.029627,-0.032678,-0.3731,-0.15456,-0.15118,-0.20531,2.6867,2.1805,0.21577,-0.14226,0.35803
1,1,1.7002,1.44,0.53207,1.7002,1.44,0.53207,0,1.4509,1.0723,-1.1953,1.5675,1.1151,5,5,TIDY,1.3549,1.8323,-0.051684,-0.036147,-0.21782,0.26347,-0.08227,0.032673,-0.0063364,0.38971,-0.22137,0.3311,0.072227,0.71885,2.3656,0.32089,-0.39928,0.72017
1,2,-2.2174,0.94286,-4.8608,2.2174,-0.94286,4.8608,1,1.9384,-0.97313,-1.6572,0.24545,0.94,2,5,TRAGIC,-0.97359,0.29949,-0.89524,0.1719,-1.0614,0.15412,-0.18166,-0.0012968,0.033234,-0.32547,-0.48547,-0.57057,-0.51627,1.4262,-3.0295,0.042937,-1.8096,1.8525
1,2,-1.2464,-0.070923,-3.0627,1.2464,0.070923,3.0627,1,2.5512,-2.1467,-3.095,0.30276,-0.69174,5,5,RADIANT,-1.9045,0.88923,-1.9263,0.26779,-0.75329,0.14132,-0.13102,0.0013665,0.029468,-0.99671,-1.2277,-0.37176,-0.68502,0.97443,-2.5705,1.4179,-0.80217,2.2201
1,1,1.6717,0.73916,-0.68171,1.6717,0.73916,-0.68171,1,1.5869,-1.4747,-0.79887,-0.6673,-0.49408,1,5,ANGELIC,0.86646,-0.64717,1.0163,-0.30926,-0.31075,0.086726,-0.0016838,-0.1266,-0.030411,-0.15468,0.085721,-0.40884,-0.35584,0.62699,-3.519,1.1382,-0.90483,2.043
1,1,1.3896,0.59311,0.95824,1.3896,0.59311,0.95824,1,2.0307,0.039235,0.50189,-0.95296,-1.3346,1,5,ACROBATIC,0.94118,0.37753,0.48059,0.019952,0.51583,0.29631,-0.083825,0.016792,0.0026952,0.12965,0.24792,-0.011549,-0.014587,1.3226,-0.24252,0.5778,-0.56318,1.141
1,2,-1.0747,1.3824,0.0014225,1.0747,-1.3824,-0.0014225,0,2.2025,-0.021457,-0.37603,-0.47485,-0.52806,3,5,FISHY,-1.4987,0.25979,-1.262,0.43618,-0.022522,-0.021893,0.059599,0.0452,0.013242,-0.17098,-0.29406,-0.18122,-0.17799,1.7534,1.2359,-0.074683,-1.02,0.94536
1,1,1.9969,0.24225,2.8843,1.9969,0.24225,2.8843,1,1.5752,1.162,1.887,-0.88709,-0.9369,2,5,BEAUTIFUL,0.78445,-3.1705,2.4113,0.87355,0.60546,0.31526,-0.071367,-0.065446,-0.065366,0.51738,0.67362,0.06157,0.13437,1.6847,1.3895,1.322,-0.90622,2.2282
1,2,-1.4258,-1.4154,-0.31691,1.4258,1.4154,0.31691,1,2.1227,-0.079968,-0.74165,0.3108,-0.041038,3,5,REPUBLICAN,-1.0944,-1.0632,-0.19868,2.8793,0.34598,0.063117,-0.0046576,-0.0096706,-0.13399,-0.2209,-0.42383,0.27604,0.17126,2.4146,-0.33332,1.4095,-0.052933,1.4624
1,2,2.9183,-1.5475,0.14335,-2.9183,1.5475,-0.14335,0,2.6985,0.82185,0.86253,-0.59312,0.42069,1,5,DEMONIC,-0.83522,-0.41532,-0.38016,2.4887,0.24113,-0.091298,0.30846,0.024661,-0.067004,0.085053,0.036082,-0.062923,0.20938,-2.2739,1.094,-1.0843,0.21979,-1.3041
1,1,1.8104,-1.4593,0.2669,1.8104,-1.4593,0.2669,0,2.5023,-2.0703,-2.1389,0.80681,-0.49016,4,5,SUNNY,-0.099921,-0.27681,0.085555,-0.17019,1.33,0.22111,-0.086785,-0.14288,-0.049398,-0.10895,-0.0098605,0.99868,0.70604,1.9099,0.082049,0.65643,-0.90407,1.5605
1,2,-4.4504,-0.10433,-1.1646,4.4504,0.10433,1.1646,1,2.1637,0.66051,0.24984,0.79456,1.1224,4,6,PECULIAR,-2.406,0.83605,-2.2678,3.6995,0.26477,0.075991,-0.11797,-0.02422,-0.12293,0.34966,0.2322,0.37703,0.38529,2.4999,0.55574,1.1297,-1.6354,2.765
1,2,-1.7873,-0.46016,0.38799,1.7873,0.46016,-0.38799,1,1.1869,-0.71497,-0.84955,-0.37592,-0.30782,5,6,BARREN,0.47164,0.3021,0.17569,0.040021,0.27615,-0.0083055,-0.01962,0.033781,0.012369,-0.34937,-0.39152,0.024329,0.065136,0.63067,2.9234,0.3113,-0.78785,1.0992
1,2,1.557,1.1847,-1.1066,-1.557,-1.1847,1.1066,1,2.2874,-0.43065,-0.69742,-0.3514,-1.4207,3,6,GERIATRIC,-1.4604,0.48965,-1.3662,0.34125,-0.17991,-0.031103,0.22669,-0.02697,-0.059458,-0.17504,-0.24792,-0.23546,-0.48373,0.70995,-0.9036,-0.88659,-0.45754,-0.42905
1,2,-3.0619,-0.075407,0.39799,3.0619,0.075407,-0.39799,0,2.2509,0.91067,1.646,-0.45353,-0.88917,3,6,DISORDERLY,-1.7734,-0.68894,-0.91851,-3.2278,0.43111,0.1523,-0.16271,-0.046487,-0.015798,0.4494,0.61699,0.091549,0.032264,2.2604,-0.67316,0.83217,-0.94094,1.7731
1,1,2.68,1.4129,0.6025,2.68,1.4129,0.6025,1,1.151,1.1155,1.5527,0.79123,1.579,6,6,COURAGEOUS,-0.44818,-0.20707,-0.21311,0.045082,-0.16156,0.3146,-0.046921,-0.048398,-0.028219,0.35007,0.4152,0.12604,0.21484,-1.2251,-0.83405,1.9772,-0.45073,2.4279
1,2,-2.6053,-0.25532,0.54245,2.6053,0.25532,-0.54245,1,1.4275,1.0487,1.5275,3.2382,2.0427,3,6,SANITARY,0.8389,1.055,0.013814,0.10287,-0.045125,0.10271,-0.0069068,0.031346,0.03122,0.15592,0.21102,0.94611,0.39639,2.7913,1.4266,0.93103,-0.6035,1.5345
1,1,1.25,-0.63452,1.3006,1.25,-0.63452,1.3006,1,1.9833,-0.14765,1.9425,1.6404,1.8071,6,6,SCUMMY,0.62017,1.5448,-0.43106,-0.16697,0.27701,0.15409,-0.023686,0.060307,0.04702,-0.70935,-0.28932,0.64387,0.54996,-0.70595,-0.38725,0.13391,-0.17506,0.30898
1,2,-1.4644,-0.367,2.0479,1.4644,0.367,-2.0479,1,2.1951,0.30239,0.48533,-0.89158,-0.10261,4,6,MEDIEVAL,-1.2144,-0.30087,-0.7276,-0.26309,0.8305,0.15539,-0.27209,-0.010636,0.0032943,0.31395,0.36691,0.19348,0.46986,2.2864,0.85216,1.0455,-1.6106,2.6562
1,1,1.389,0.96447,0.15849,1.389,0.96447,0.15849,1,1.351,0.53416,-0.36384,-0.25998,-0.35611,2,6,BIG,-0.039715,-0.80188,0.43316,-0.28961,-0.010929,0.07978,-0.00098105,-0.082997,-0.050409,0.65186,0.46257,-0.10842,-0.13112,-0.53926,-0.80155,0.68223,-0.91493,1.5972
1,1,1.6136,-0.17673,-1.3138,1.6136,-0.17673,-1.3138,1,1.6349,0.19221,0.060978,0.2066,0.43013,1,6,CONTAGIOUS,0.82801,-0.09521,0.66936,-0.88249,-0.078064,0.24688,-0.14015,-0.065959,-0.01826,-0.0635,-0.13119,-0.0044513,0.005701,0.75969,0.58685,0.25722,-1.3758,1.633
1,2,-1.0816,0.40783,1.2105,1.0816,-0.40783,-1.2105,1,1.5671,0.48721,0.088303,0.62556,-0.29429,1,6,AWFUL,0.91221,0.41752,0.43602,-0.19651,-0.30923,0.097311,-0.078645,-0.003262,0.0061064,0.21189,0.09151,-0.011676,-0.3092,1.0354,-3.2241,0.16366,-0.37951,0.54317
1,2,-0.96845,-0.46719,-2.4881,0.96845,0.46719,2.4881,0,2.6352,-0.81389,-0.35737,1.3876,2.2555,2,6,GORGEOUS,-0.80105,-1.8592,0.47825,-0.16927,-0.016597,0.076255,-0.060877,-0.062417,-0.14344,-0.23157,-0.10189,0.3944,0.46361,-1.3985,-0.18346,0.80451,-0.38779,1.1923
1,2,-1.6385,1.0597,-0.47401,1.6385,-1.0597,0.47401,1,1.7509,-0.32144,-0.91544,-0.31016,-1.6051,5,6,METICULOUS,-1.962,0.74254,-1.8843,1.0115,0.087916,0.030886,-0.10386,-0.023453,0.001535,0.14372,0.022086,-0.065896,-0.35357,3.4773,0.93055,0.34415,-1.6673,2.0114
1,1,1.0826,0.66907,0.6461,1.0826,0.66907,0.6461,1,1.4106,0.32875,0.062807,-0.25191,-0.231,5,6,JUDICIOUS,0.25163,-0.93156,0.72417,-1.1325,0.09032,0.34734,-0.059036,0.076417,0.02706,0.072059,-0.021737,-0.046591,-0.037163,-0.014202,-0.70684,0.34188,-0.81921,1.1611
1,1,-0.34584,0.17541,3.1033,-0.34584,0.17541,3.1033,1,2.0073,0.1233,-0.14531,-0.12923,-0.78511,2,6,BIBLICAL,1.1821,1.0415,0.27629,0.094216,0.12638,-0.07142,0.025295,0.054848,0.029995,0.26132,0.20598,0.012241,-0.14087,-0.51144,3.0708,-0.72195,0.24955,-0.97149
1,2,1.2738,0.83773,-2.036,-1.2738,-0.83773,2.036,0,1.8991,-0.72973,-0.58185,-1.5842,-0.93542,2,6,DELINQUENT,-1.0356,-0.10202,-0.70958,0.13167,-0.68907,-0.065796,0.19072,0.0098529,-0.0097146,-0.44002,-0.42169,-0.90814,-0.69918,-0.9306,0.58744,-0.9843,-0.7465,-0.2378
1,1,2.7028,-0.87308,-0.50183,2.7028,-0.87308,-0.50183,0,1.8147,2.8737,0.74564,0.33736,-0.48465,5,6,ARTIFICIAL,-0.060604,-1.814,1.0016,1.1603,0.39069,0.30887,-0.12202,-0.034037,-0.03621,1.2699,0.6905,0.31035,0.09863,-1.3755,2.4325,0.17368,-1.7158,1.8895
1,1,-0.56447,-1.0754,0.74809,-0.56447,-1.0754,0.74809,1,1.4427,-3.7299,-1.2323,-1.7503,-0.90415,5,6,PASSIONATE,0.51122,-0.76682,0.82176,1.0161,0.21203,0.18035,0.027765,-0.084087,-0.057165,-1.1964,-0.47216,-0.4354,-0.11284,-1.7613,0.46935,-0.27672,-0.94685,0.67012
1,1,2.4813,1.0714,3.2132,2.4813,1.0714,3.2132,1,1.2553,1.225,0.88567,-0.38425,0.93589,5,6,MILITARY,0.91387,1.4797,-0.17556,-0.11688,0.62414,0.21931,-0.01674,0.078243,0.035813,0.75401,0.66887,0.2263,0.57338,0.76913,-0.77861,1.6286,-0.57682,2.2054
1,2,0.63924,-0.91955,-1.4419,-0.63924,0.91955,1.4419,1,2.5071,0.66716,-0.40973,-0.81715,-0.81414,5,6,SWEET,0.053835,-0.20048,0.15561,-0.14958,-0.053877,0.00032471,0.20545,0.071377,0.091707,0.58506,0.33157,-0.30473,-0.26374,-0.51291,0.87708,-1.1055,-0.8471,-0.25838
1,2,-3.1592,-0.33244,-1.6412,3.1592,0.33244,1.6412,1,1.7749,0.80709,1.4344,1.3199,1.5718,4,6,ATHLETIC,2.252,-0.43425,1.9216,-0.79451,-0.4017,0.10346,-0.16,0.050729,0.057547,0.34684,0.48119,0.14642,0.057289,0.64929,1.4195,1.1257,-0.38576,1.5115
1,2,-3.5481,1.1392,1.9796,3.5481,-1.1392,-1.9796,1,2.2314,0.049215,0.16937,0.52433,0.75283,1,6,CLASSY,-2.3034,2.3343,-3.056,-0.86771,0.60843,0.15055,-0.26426,-0.022364,-0.046306,0.20432,0.24492,0.49482,0.52157,-0.17281,0.05358,1.727,-1.434,3.161
1,1,0.53038,-1.3445,-0.76035,0.53038,-1.3445,-0.76035,0,2.6669,0.88962,-0.67805,-0.62909,-0.88691,4,6,SALTY,-0.64953,0.033851,-0.50151,0.28194,0.025077,0.04941,0.023285,-0.060644,-0.029552,0.12149,-0.33408,-0.20072,-0.22953,1.3301,-0.11959,0.32112,-0.12091,0.44202
1,2,-2.4811,0.8996,-0.71706,2.4811,-0.8996,0.71706,0,1.9589,-0.67395,-0.91188,1.3335,0.95325,4,6,SPIRITUAL,-0.48789,0.4411,-0.61653,0.13571,-0.4457,0.15293,-0.29753,-0.0087884,0.044795,-0.48805,-0.57713,0.12448,-0.11245,1.4928,0.15305,1.7189,-1.3058,3.0247
1,1,1.8975,0.53919,0.040166,1.8975,0.53919,0.040166,1,2.2874,-1.0011,-0.45344,0.65164,1.2642,3,6,LOUD,-0.14456,-1.0693,0.50966,-0.47328,0.08935,-0.0045072,0.01658,-0.089131,-0.037214,0.30864,0.54055,0.23044,0.30482,4.4538,-0.88743,0.8531,-1.3086,2.1617
2,1,3.447,-0.37726,-0.43355,3.447,-0.37726,-0.43355,1,2.9424,-0.73723,-0.6529,0.021067,-0.14139,1,1,SHADY,-1.0265,0.31319,-0.71783,0.037469,-0.33029,0.17025,-0.10817,-0.0063316,-0.0022609,-0.26927,-0.26186,-0.21402,-0.33045,2.2527,0.040135,1.1678,-1.6628,2.8306
2,2,-2.7753,-1.7966,-0.32844,2.7753,1.7966,0.32844,1,2.6787,0.63178,0.7234,-0.59911,-1.3842,4,1,BUFF,-0.3477,0.58087,-0.52748,-1.671,-0.0042644,0.043179,0.073183,0.07123,0.038152,0.081524,0.059265,-0.16648,-0.39629,-0.084077,3.0646,1.0736,1.0278,0.045792
2,2,-2.5457,0.83271,-0.20382,2.5457,-0.83271,0.20382,1,1.8863,0.085968,-0.41211,1.0325,0.82785,1,1,GOTHIC,0.28219,0.34228,-0.059189,-0.17424,0.11828,0.071816,-0.062797,0.063623,0.042874,-0.34816,-0.65351,0.26378,0.28056,0.85398,0.94407,1.3331,-0.9544,2.2875
2,1,-0.056238,2.0906,-0.16997,-0.056238,2.0906,-0.16997,1,2.1107,0.247,1.0504,1.1732,-0.18398,1,1,BOOKISH,-0.22083,0.096689,-0.17199,0.0034906,-0.12701,-0.0077765,0.062312,0.0048368,0.0047449,0.19018,0.47442,0.15564,-0.17978,1.3458,-2.8857,0.12208,-0.43213,0.55421
2,1,-1.0625,-0.89951,0.25592,-1.0625,-0.89951,0.25592,1,1.1625,0.59617,0.62778,1.1296,1.1265,1,1,LITTLE,0.55838,-0.75352,0.73971,0.13054,0.32833,0.050688,0.091916,0.013698,-0.0066706,0.13581,0.12532,0.4029,0.52461,-2.3796,2.1686,-0.021558,1.0013,-1.0229
2,2,-1.0304,-2.5834,-0.070132,1.0304,2.5834,0.070132,1,2.0908,-1.199,-1.1333,0.31953,0.59776,5,1,FERAL,0.39107,-0.26547,0.361,-0.43476,-0.14188,0.053072,-0.01871,0.036121,-0.013281,-0.3721,-0.35236,-0.041351,0.012712,-1.559,-0.78947,0.037252,-0.48587,0.52312
2,2,-0.78055,1.069,-0.0018258,0.78055,-1.069,0.0018258,0,2.1103,0.50927,-0.1547,-0.18539,-0.3626,3,1,ADULT,0.39179,-1.322,0.99407,-0.4093,-0.2673,0.12212,-0.042926,0.04844,0.0028152,0.23351,0.078297,-0.22373,-0.33793,-0.43586,1.5267,-0.025251,-1.4211,1.3959
2,1,3.8815,-0.47433,-0.26698,3.8815,-0.47433,-0.26698,1,1.7546,-0.64848,-0.38526,-0.81023,-1.1162,1,1,ARTIFICIAL,0.26162,0.64077,-0.24856,-0.35659,-0.00027147,0.13957,-0.13135,0.0052146,0.099706,-0.18484,-0.10018,-0.21092,-0.32294,-0.38552,-1.117,0.74009,-1.8731,2.6132
2,2,-1.5888,1.2326,0.90072,1.5888,-1.2326,-0.90072,0,1.9629,0.68082,-0.05398,0.18624,-0.067096,4,1,CUTE,0.90945,-0.53568,0.79062,-0.73315,-0.18171,0.056966,-0.041622,0.052603,0.042051,0.17068,-0.057381,-0.093386,-0.1928,0.35418,2.6129,0.31603,-1.338,1.654
2,1,-1.5128,0.89783,0.54405,-1.5128,0.89783,0.54405,1,1.9507,0.36065,0.90102,0.683,0.022274,6,1,BOVINE,-0.65059,0.56875,-0.6767,1.3091,-0.055268,-0.0056391,0.13869,0.046368,0.048854,-0.14462,-0.10236,0.088189,-0.068654,-1.52,-0.48644,-1.3279,0.27239,-1.6003
2,2,-0.57278,0.087797,0.4666,0.57278,-0.087797,-0.4666,1,1.8302,0.31174,0.44172,-2.1967,-0.25871,1,1,PASTORAL,0.27232,-0.24408,0.28685,-0.24618,-0.33928,0.066871,0.0070833,-0.03669,-0.05362,0.22053,0.31565,-0.70539,-0.36805,-0.023013,-2.3029,-0.72453,-0.46707,-0.25746
