RTs,subs,class,EncAct,subsMem,ECent
1.5713,17,FALSE,-0.046652,1,0.12248
2.7346,17,FALSE,0.21913,1,0.0011515
2.0865,17,TRUE,-0.51426,1,0.076671
1.5063,17,TRUE,2.4308,2,0.42781
1.6388,17,TRUE,1.1085,2,-0.36589
1.2507,17,FALSE,0.51214,2,0.23816
2.0306,17,FALSE,-0.35467,2,0.1583
0,17,FALSE,-0.2188,1,0.48706
1.2984,17,FALSE,-2.2479,1,0.072329
1.9829,17,TRUE,1.9169,2,-0.20221
1.6506,17,FALSE,-0.32103,2,0.10782
1.9062,17,FALSE,-1.8466,1,0.080331
2.8224,17,TRUE,0.7735,2,0.10213
2.5545,17,TRUE,1.5046,2,0.12839
2.5468,17,TRUE,2.5316,2,0.40545
1.7184,17,FALSE,-1.6333,2,-0.1483
1.5349,17,TRUE,2.1185,1,0.21327
2.0326,17,FALSE,-1.4407,2,-0.14759
1.5884,17,FALSE,-1.2051,1,0.1344
1.7041,17,FALSE,0.2467,2,-0.051376
1.892,17,FALSE,-0.024013,2,0.27105
1.5685,17,TRUE,2.3349,2,0.21481
2.5522,17,TRUE,-0.66003,1,-0.15793
2.1242,17,TRUE,-0.65629,1,-0.25251
1.4724,17,TRUE,1.2064,2,0.23819
2.288,17,FALSE,-0.079151,1,0.25328
1.3079,17,TRUE,-1.4821,2,0.3759
1.9445,17,FALSE,0.18781,2,-0.10717
1.8204,17,FALSE,-0.46162,2,0.41155
1.5952,17,TRUE,0.56926,2,0.3046
2.7909,17,TRUE,3.3714,2,0.29047
1.2186,17,TRUE,1.0401,2,0.024973
2.1904,17,FALSE,0.42736,2,0.60295
1.243,17,FALSE,-1.088,2,-0.053702
1.4309,17,TRUE,-0.0857,2,-0.076753
1.4907,17,TRUE,2.6654,2,0.23623
1.839,17,FALSE,0.40172,2,-0.043224
1.9948,17,TRUE,2.0228,2,0.34241
1.2144,17,TRUE,-0.00080765,2,0.27353
1.7427,17,TRUE,-0.48716,1,0.40414
1.4507,17,FALSE,-0.78263,2,-0.14709
2.0748,17,TRUE,1.6504,2,-0.013202
2.435,17,FALSE,2.7288,1,-0.25528
1.6026,17,FALSE,-1.6973,2,-0.028567
2.059,17,FALSE,-0.79179,2,0.21109
1.6927,17,FALSE,0.40596,1,0.50205
1.7758,17,FALSE,-1.1323,1,-0.39586
1.4756,17,TRUE,0.72765,1,-0.075454
1.9713,17,TRUE,2.0822,2,0.17789
1.3156,17,FALSE,2.3685,2,-0.20474
2.6074,17,TRUE,3.3929,1,0.1125
0,17,FALSE,1.4281,1,-0.19062
1.5558,17,TRUE,-1.1033,2,-0.41655
1.9233,17,FALSE,0.15305,1,0.15374
1.6436,17,FALSE,-1.3645,2,0.058095
2.5754,17,TRUE,0.051764,2,0.1179
1.7152,17,FALSE,-1.3567,2,0.094152
0,17,FALSE,-2.36,1,0.15876
1.2555,17,FALSE,1.636,2,-0.079003
1.3197,17,TRUE,1.7205,2,-0.08049
0,17,FALSE,0.086789,1,0.32279
1.9477,17,TRUE,3.0596,1,0.14201
1.6634,17,TRUE,0.82576,2,-0.040485
1.8121,18,FALSE,0.59746,2,-0.20474
1.5759,18,TRUE,0.13314,2,0.41563
1.1238,18,FALSE,2.5668,2,0.48974
0.93218,18,FALSE,2.2395,2,0.1044
1.5317,18,FALSE,0.84877,2,0.46079
1.4803,18,TRUE,-0.28039,2,0.44233
1.0041,18,TRUE,1.6063,2,-0.17535
1.376,18,FALSE,1.8019,2,-0.43293
1.8197,18,TRUE,-1.0913,2,-0.15252
2.024,18,TRUE,-1.7758,2,0.3562
1.5079,18,TRUE,2.1967,2,0.3271
2.0481,18,FALSE,1.2654,1,0.21395
1.1,18,FALSE,0.29105,2,-0.10848
2.5039,18,TRUE,-2.0775,1,0.19538
1.9762,18,TRUE,-0.43287,2,0.34388
1.972,18,FALSE,1.8884,2,0.37885
1.9999,18,TRUE,-0.36373,2,0.12783
1.0758,18,TRUE,-0.076112,1,0.16478
2.5443,18,FALSE,1.1093,2,0.12137
1.2522,18,TRUE,0.80764,2,0.38116
1.1758,18,TRUE,0.25327,2,-0.066677
1.6437,18,FALSE,-0.4344,1,0.080547
2.88,18,TRUE,0.76119,2,0.50401
2.5547,18,FALSE,1.8907,2,0.44123
1.5217,18,FALSE,1.1026,2,-0.05601
2.4775,18,TRUE,-0.91685,2,-0.089059
2.2341,18,FALSE,0.99166,1,0.33375
1.566,18,TRUE,-1.6876,2,0.031898
1.1778,18,FALSE,0.019856,2,0.50142
1.1975,18,TRUE,2.3255,1,0.42307
1.1941,18,TRUE,-0.29263,2,0.039283
1.3821,18,FALSE,-1.0428,2,0.22193
1.2577,18,TRUE,1.8497,2,-0.18293
1.2101,18,FALSE,-0.091872,1,-0.056939
1.5819,18,FALSE,-0.78344,1,-0.28191
1.6617,18,TRUE,2.2152,1,0.23486
1.6821,18,FALSE,2.5155,2,-0.19813
1.2336,18,TRUE,2.5893,2,-0.0354
1.8136,18,FALSE,0.46931,1,0.12531
1.882,18,TRUE,-2.4065,1,0.44265
2.734,18,FALSE,-0.44194,1,-0.013705
1.6818,18,TRUE,2.4657,2,-0.11619
1.7577,18,FALSE,2.6972,1,0.037707
1.49,18,TRUE,2.9434,2,0.27732
1.2859,18,FALSE,0.29531,1,0.20476
1.9937,18,FALSE,1.2011,2,-0.25573
0,18,FALSE,1.0634,1,0.18649
1.1966,18,TRUE,-0.98037,2,-0.12935
2.1999,18,FALSE,0.38275,2,0.1898
2.1717,18,TRUE,1.937,2,-0.38323
0.91218,18,TRUE,2.7379,2,0.53214
1.6759,18,TRUE,-1.0231,2,0.087922
2.1116,18,FALSE,-0.93875,2,0.21464
1.5956,18,TRUE,1.8395,2,0.11342
2.304,18,FALSE,2.3808,1,0.1891
1.3798,18,TRUE,4.5381,2,-0.040839
1.2077,18,TRUE,-0.26779,2,0.024578
2.4675,18,FALSE,2.6203,2,0.1626
2.1995,18,FALSE,3.0878,2,-0.080046
1.636,18,FALSE,0.34173,2,0.085109
0.95575,18,TRUE,-0.18963,2,0.22258
1.412,18,FALSE,0.92592,2,-0.0046696
1.1517,18,TRUE,1.9144,2,0.40628
2.0355,18,TRUE,2.7523,2,-0.23649
1.4801,18,TRUE,1.6435,2,0.27528
1.74,18,TRUE,0.47772,2,0.11804
2.2959,18,TRUE,3.7217,1,-0.39074
1.5076,18,TRUE,0.36264,2,0.044048
2.436,18,FALSE,1.566,2,0.42161
1.7036,18,FALSE,0.86144,2,0.23597
1.4955,18,FALSE,0.88303,1,0.2551
2.724,18,TRUE,1.4676,2,-0.1333
1.2911,18,FALSE,1.6122,2,0.05631
2.3276,18,FALSE,2.9027,1,-0.28286
1.1556,18,TRUE,0.46481,2,0.16934
2.5274,18,FALSE,1.9026,2,-0.17186
1.9311,18,FALSE,0.63489,2,-0.14476
1.8477,18,TRUE,-0.58361,2,-0.018422
1.4114,18,FALSE,2.2759,1,-0.08671
1.6874,18,FALSE,-1.6005,2,0.36388
1.4191,18,FALSE,2.2368,1,0.24271
1.6237,18,TRUE,1.1798,2,0.43701
1.1353,18,TRUE,1.0489,1,-0.14728
1.6993,18,FALSE,-0.14651,2,0.37584
2.5274,18,FALSE,0.98933,1,-0.16091
1.7917,18,TRUE,0.36219,1,0.033597
1.5474,18,TRUE,0.66239,2,0.37153
2.2153,18,FALSE,0.4011,2,-0.34094
2.2476,18,TRUE,1.1688,2,0.19205
2.4633,18,TRUE,1.4006,2,-0.16527
1.1151,18,TRUE,1.049,2,-0.1959
2.1995,18,FALSE,-0.98066,1,0.044375
1.571,18,TRUE,1.7877,2,-0.1849
1.6981,18,FALSE,1.6534,1,0.36774
1.0626,18,FALSE,0.52368,1,0.075521
1.6621,18,FALSE,1.8588,2,0.30863
1.274,18,TRUE,-1.2086,1,0.12395
1.1985,18,FALSE,1.5479,2,-0.31808
2.5385,18,TRUE,1.27,1,-0.24733
1.5342,18,TRUE,1.6801,2,0.23098
1.0304,18,FALSE,2.3002,1,0.59358
1.1942,18,FALSE,-1.2434,2,-0.23567
2.0465,18,TRUE,-1.9222,2,0.065819
1.2265,18,FALSE,-0.15302,1,0.1366
1.7742,18,TRUE,0.90778,2,0.31481
1.9619,18,TRUE,-0.88903,1,0.32526
1.1825,18,FALSE,1.1184,2,0.095812
1.6424,18,TRUE,0.62941,1,0.13594
1.206,18,TRUE,1.2859,2,0.38696
2.4865,18,FALSE,0.37881,2,0.23023
2.2543,18,FALSE,1.4931,2,0.039509
1.9141,18,TRUE,0.70132,1,-0.044136
2.5583,18,FALSE,2.6669,1,0.040704
2.0002,18,TRUE,-0.75429,1,0.36711
2.1954,18,TRUE,0.29929,1,0.13962
1.392,18,TRUE,-0.091292,2,0.45182
1.7159,18,TRUE,1.1207,2,-0.21245
0.99943,18,FALSE,0.99804,2,0.25879
1.3874,18,FALSE,-1.6891,2,-0.18871
1.04,18,TRUE,0.27635,1,-0.12757
1.276,18,FALSE,0.85309,1,0.19934
1.8316,18,FALSE,-1.6747,2,0.36052
1.952,18,TRUE,-2.8567,1,0.40352
2.3238,18,FALSE,0.61363,1,0.31584
1.8956,18,TRUE,4.2054,2,-0.57339
2.6515,18,FALSE,1.3452,1,0.46915
2.1317,18,TRUE,-2.6434,2,-0.038022
1.2795,18,TRUE,1.3866,2,-0.047867
2.3513,18,FALSE,-0.89243,2,0.17198
1.8077,18,FALSE,0.84904,1,0.038155
1.5874,18,FALSE,1.8053,1,-0.24997
2.888,18,FALSE,1.4579,2,0.010284
2.7077,18,TRUE,0.31498,2,-0.087021
1.9996,18,FALSE,-1.3075,2,0.094361
1.4434,18,FALSE,0.97639,2,-0.039026
2.5281,18,TRUE,-1.141,2,-0.20962
1.6998,18,TRUE,1.0833,1,-0.021436
1.4482,19,TRUE,-2.5003,2,-0.24899
1.2921,19,FALSE,1.3307,2,0.12108
1.0399,19,FALSE,0.66392,1,0.12928
1.1965,19,TRUE,4.2705,2,0.46788
1.2883,19,TRUE,1.2763,2,0.26907
1.084,19,FALSE,2.4136,2,0.54351
1.0967,19,TRUE,1.4718,2,0.20565
1.0044,19,TRUE,3.7632,2,0.38004
1.1522,19,TRUE,0.65964,2,0.36163
0.93223,19,TRUE,1.7809,2,0.27856
1.6246,19,FALSE,1.8312,2,0.27285
1.6045,19,FALSE,3.2662,1,0.54954
1.3201,19,FALSE,1.56,2,0.51556
2.348,19,FALSE,-0.60412,1,-0.046163
1.152,19,FALSE,2.35,2,0.58138
1.5803,19,TRUE,1.9499,2,0.099748
1.3283,19,FALSE,2.2446,2,0.19985
2.2202,19,FALSE,0.36929,2,0.024397
1.1367,19,FALSE,2.8289,2,0.39197
1.3482,19,TRUE,0.13498,2,0.25996
1.3602,19,FALSE,0.6547,2,0.51025
1.2599,19,FALSE,1.8975,2,0.012621
1.1043,19,FALSE,4.8481,2,0.1067
1.9644,19,TRUE,4.1562,2,0.37075
1.5922,19,TRUE,4.1505,2,0.38895
2.3241,19,TRUE,-0.023574,2,-0.13254
1.7207,19,TRUE,3.8011,2,0.21179
1.7405,19,TRUE,1.2319,2,0.42131
1.8107,19,TRUE,2.2647,2,0.45819
1.1098,19,TRUE,1.5795,2,0.084152
1.2814,19,FALSE,3.7167,2,0.34474
1.3341,19,FALSE,-1.3031,2,0.3619
1.3939,19,TRUE,0.18135,2,-0.016529
1.2779,19,TRUE,1.9816,1,0.10491
1.742,19,FALSE,1.1426,1,0.56278
1.0019,19,FALSE,1.2917,2,0.47688
1.6778,19,FALSE,3.5049,2,0.41217
1.294,19,TRUE,3.3469,2,-0.026353
1.6019,19,TRUE,1.0501,2,0.32918
1.6457,19,TRUE,3.5278,2,0.35494
1.3935,19,TRUE,-0.45844,2,0.22862
1.2541,19,FALSE,2.1941,2,0.070466
1.5058,19,FALSE,-1.492,2,0.22814
1.4814,19,TRUE,2.1451,1,0.080293
1.7822,19,TRUE,-1.5509,2,0.49967
1.5379,19,FALSE,1.6277,2,0.08325
1.2296,19,TRUE,1.5871,2,0.37747
1.1383,19,FALSE,4.2408,2,-0.12586
1.1499,19,FALSE,2.4152,2,0.25652
1.466,19,TRUE,1.7768,2,0.22923
1.7658,19,FALSE,0.28929,2,0.10769
1.1296,19,FALSE,2.5053,2,0.27548
1.5181,19,TRUE,2.9988,2,0.38354
1.7543,19,TRUE,1.6067,2,-0.3176
0.98957,19,FALSE,0.87962,2,-0.11431
1.1773,19,TRUE,1.2016,2,0.18406
1.1732,19,FALSE,2.5398,2,0.10941
1.3771,19,FALSE,2.3834,2,0.20743
1.4536,19,FALSE,0.1734,2,0.35626
1.6415,19,FALSE,0.48298,1,0.39158
1.9491,19,TRUE,1.8198,1,0.12268
1.8088,19,FALSE,-0.66209,2,0.20155
1.1094,19,TRUE,1.6058,2,0.066428
1.9774,19,FALSE,4.179,2,0.23068
1.3731,19,FALSE,2.6389,2,0.34077
1.4776,19,TRUE,3.9209,2,0.50936
1.0094,19,TRUE,4.4845,2,-0.23121
1.2293,19,FALSE,3.0671,2,0.38629
1.497,19,FALSE,3.5698,2,-0.17651
1.6375,19,TRUE,-0.065746,2,0.11182
1.6574,19,TRUE,1.8022,2,0.19296
1.4451,19,FALSE,4.2284,1,0.50969
1.4891,19,FALSE,-0.062214,2,0.32542
2.6535,19,TRUE,-0.96282,2,0.10132
1.9293,19,FALSE,1.2232,2,-0.047972
1.2853,19,TRUE,-3.2751,2,0.59192
1.121,19,TRUE,2.7593,2,0.11111
1.5896,19,TRUE,-0.75527,2,0.12865
1.7292,19,FALSE,4.7827,2,0.66662
1.8533,19,TRUE,1.8774,2,0.49877
1.3932,19,FALSE,2.4536,2,-0.14012
1.1484,19,FALSE,0.34411,2,0.3618
1.6084,19,TRUE,4.6685,2,-0.21668
1.3961,19,TRUE,0.17779,2,0.27365
1.352,19,FALSE,3.6306,2,0.53621
1.3963,19,TRUE,1.0968,2,0.34776
1.1843,19,FALSE,4.6967,2,-0.11553
1.3323,19,TRUE,0.013859,2,0.30492
1.5281,19,TRUE,-1.9688,1,0.33822
1.3566,19,TRUE,0.061594,2,0.078779
2.3124,19,TRUE,0.086898,1,0.097741
1.6602,19,FALSE,1.2805,2,0.1407
1.2959,19,FALSE,-0.40441,2,-0.014172
1.8284,19,TRUE,0.056566,1,0.37433
1.5362,19,FALSE,1.2769,2,0.26487
1.2841,19,FALSE,3.7196,2,0.53896
1.984,19,FALSE,2.2821,1,0.31959
2.0285,19,TRUE,1.5129,2,0.3374
1.1844,19,FALSE,3.7894,2,0.67095
1.2442,19,FALSE,0.56303,2,0.33414
2.5406,19,TRUE,2.3858,1,0.27017
1.2323,19,TRUE,3.5559,2,0.34168
1.196,19,TRUE,3.1038,2,0.0028811
1.5441,19,TRUE,1.4185,2,-0.17083
1.5485,19,FALSE,6.7681,2,-0.086724
2.8723,19,FALSE,3.1478,2,-0.012205
1.2281,19,FALSE,2.0591,2,0.33058
1.351,19,TRUE,2.1806,2,0.33114
1.4741,19,FALSE,2.9606,2,0.096172
1.3984,19,FALSE,4.3282,2,0.48014
1.9462,19,FALSE,4.9883,2,0.37985
1.9581,19,FALSE,3.9066,2,0.7954
1.778,19,TRUE,0.92538,2,0.092977
1.5907,19,FALSE,3.9951,2,0.43469
1.5465,19,TRUE,-1.1807,2,0.12201
1.9343,19,FALSE,2.9969,2,0.21577
1.3139,19,TRUE,4.0159,2,0.0611
1.2865,19,TRUE,3.0796,2,0.45115
1.4265,19,TRUE,-0.27248,2,0.10471
1.1902,19,TRUE,0.26805,2,0.46518
1.994,19,TRUE,0.33289,2,0.2543
1.5105,19,TRUE,0.58209,2,0.20581
1.0186,19,TRUE,2.6587,2,0.042404
1.2861,19,FALSE,1.7122,2,0.051908
1.2419,19,FALSE,3.1869,2,-0.10443
1.4305,19,FALSE,0.41993,2,0.24377
1.7465,19,TRUE,3.4307,2,0.24166
2.5582,19,FALSE,4.1353,2,0.24559
1.2981,19,TRUE,1.9369,2,0.014535
1.4546,19,FALSE,4.3091,2,0.35049
1.4744,19,FALSE,2.9102,2,-0.071084
1.1261,19,TRUE,2.3584,2,0.31808
1.0821,19,FALSE,0.61924,2,0.062425
2.2466,19,FALSE,4.3624,1,0.077502
1.8584,19,TRUE,1.0407,1,0.18951
1.3526,19,FALSE,1.4485,2,0.42414
1.1156,19,FALSE,2.3813,2,0.29136
1.3634,19,FALSE,1.2895,2,0.35603
1.3913,19,FALSE,3.289,2,0.44528
1.7398,19,FALSE,2.0436,2,0.14224
1.6237,19,TRUE,3.1559,2,0.22595
1.8034,19,TRUE,0.0071305,1,0.4667
1.7114,19,FALSE,-0.2545,2,0.27665
2.4758,19,TRUE,4.4795,2,-0.3131
1.5596,19,TRUE,3.0211,2,-0.026048
1.2916,19,TRUE,-0.68343,2,0.12652
1.256,19,TRUE,0.9104,2,0.51951
1.2038,19,FALSE,0.99111,2,0.1771
1.2395,19,FALSE,5.4718,2,0.79153
1.5236,19,TRUE,2.5149,2,0.33839
1.1639,19,TRUE,2.1455,2,0.19053
1.3436,19,TRUE,2.4839,2,0.13974
1.7152,19,FALSE,4.7979,2,0.05999
1.6159,19,TRUE,-1.4666,2,0.072395
1.108,19,TRUE,1.4274,2,-0.3886
2.8877,19,FALSE,2.6076,2,0.16725
1.6993,19,TRUE,-0.47726,1,0.44131
1.2314,19,FALSE,2.2467,2,0.10205
1.5959,19,FALSE,4.354,2,-0.32337
1.4236,19,TRUE,0.090147,2,0.26069
2.0742,20,FALSE,-1.3139,2,0.18404
1.5587,20,TRUE,3.8449,2,0.34109
1.4504,20,FALSE,6.4401,2,0.71663
1.8071,20,TRUE,2.8385,1,0.68539
0.95476,20,TRUE,2.2854,2,0.54557
1.9987,20,TRUE,5.3745,2,0.76501
1.6827,20,TRUE,3.5811,2,0.6202
1.4149,20,TRUE,1.7725,2,0.43008
1.1789,20,FALSE,2.9964,2,0.54837
1.2788,20,TRUE,5.6697,2,0.63668
2.5465,20,FALSE,1.519,2,0.026815
1.5511,20,TRUE,3.071,1,0.56391
1.3549,20,FALSE,5.879,2,0.49892
1.4548,20,TRUE,2.7308,2,0.42568
2.3065,20,FALSE,5.6252,1,0.6323
1.6952,20,FALSE,4.0181,2,0.49968
1.9229,20,FALSE,1.1652,1,0.22877
2.0547,20,FALSE,4.0019,2,0.51025
2.8425,20,TRUE,4.2734,2,0.68176
2.1831,20,TRUE,1.3949,1,0.31873
1.7149,20,FALSE,2.7434,2,0.21339
2.0307,20,FALSE,2.3744,1,-0.21296
1.9465,20,TRUE,4.2007,2,0.44022
2.279,20,FALSE,1.8838,2,0.26195
2.6669,20,TRUE,1.4273,2,-0.23993
2.0308,20,FALSE,5.9165,2,0.52592
1.607,20,TRUE,2.0915,2,0.39944
1.774,20,TRUE,2.2072,2,0.22482
1.3613,20,FALSE,2.9797,1,0.20497
2.4373,20,TRUE,0.99096,2,0.51122
2.3056,20,FALSE,-2.1356,2,0.15609
1.7574,20,FALSE,5.3598,2,0.34394
1.8734,20,TRUE,1.7266,2,-0.016149
1.8291,20,TRUE,4.2934,2,0.40761
1.5937,20,TRUE,1.3334,2,0.19266
1.5094,20,FALSE,3.1842,2,0.53907
1.6014,20,FALSE,5.0785,2,0.41328
2.917,20,TRUE,1.725,2,0.097027
2.0096,20,FALSE,-0.29634,2,0.03056
1.7895,20,TRUE,2.2394,2,0.72562
1.6094,20,TRUE,1.1789,2,0.42891
2.7731,20,FALSE,1.6801,2,-0.27218
2.1937,20,TRUE,1.8107,1,0.30567
2.6134,20,FALSE,2.5958,1,0.62568
2.2573,20,FALSE,-0.61326,2,0.228
1.6611,20,FALSE,2.9395,2,0.52425
1.9937,20,FALSE,1.9688,2,0.31142
1.5735,20,TRUE,4.3553,2,0.69789
2.3214,20,FALSE,3.2071,2,0.31543
1.3332,20,FALSE,-0.15405,2,0.043292
2.4496,20,TRUE,1.9529,1,0.55346
2.4536,20,TRUE,3.3896,2,0.39319
2.6972,20,TRUE,3.1846,2,0.33293
1.717,20,TRUE,3.1134,2,0.20996
1.5696,20,FALSE,2.8045,2,0.39231
2.0031,20,FALSE,3.6261,2,0.3695
1.6703,20,FALSE,3.8597,2,0.099466
1.7382,20,FALSE,-0.738,2,-0.0061085
2.1258,20,TRUE,2.8828,2,0.74122
2.0657,20,FALSE,4.028,2,0.32915
1.4142,20,TRUE,2.415,2,-0.018073
1.7141,20,FALSE,2.4519,2,0.28864
2.2459,20,TRUE,5.7929,2,0.8538
1.4176,20,TRUE,7.4833,2,0.8226
1.2622,20,FALSE,5.8515,2,0.55587
2.1381,20,TRUE,1.8605,2,0.12903
1.3739,20,FALSE,-0.060107,2,0.032289
1.7938,20,FALSE,1.3992,2,0.46608
1.9022,20,TRUE,2.6946,2,0.47848
2.2822,20,TRUE,3.0162,2,0.64951
0,20,FALSE,-2.5058,1,-0.3425
1.5938,20,FALSE,1.7028,2,0.23528
1.6302,20,TRUE,4.0111,2,0.65606
1.4341,20,FALSE,3.806,2,-0.098515
1.4778,20,FALSE,3.0142,2,0.14635
2.0816,20,FALSE,0.82032,2,0.17295
1.6863,20,TRUE,1.6397,2,0.64857
1.266,20,TRUE,0.95955,2,0.4032
1.206,20,TRUE,1.8215,2,0.54846
2.1297,20,TRUE,3.1583,2,0.13869
1.9502,20,TRUE,3.8988,2,0.68213
1.1941,20,FALSE,2.519,2,0.20556
1.27,20,FALSE,3.2555,2,0.046534
1.4666,20,TRUE,3.3424,2,-0.26102
1.038,20,FALSE,7.2922,2,0.50951
1.898,20,TRUE,0.87992,2,0.52867
1.2615,20,TRUE,4.6107,2,0.69965
1.6421,20,FALSE,3.0735,2,0.37759
1.438,20,TRUE,5.7651,2,0.75307
2.6577,20,FALSE,3.0012,2,0.16599
1.3415,20,FALSE,4.2958,2,0.30879
1.9863,20,TRUE,2.4511,2,0.72271
1.87,20,FALSE,4.2392,2,0.39707
1.7858,20,TRUE,2.247,2,0.70813
1.4776,20,TRUE,1.9481,2,0.22497
1.9062,20,FALSE,2.1678,2,0.2638
1.1419,20,TRUE,0.94121,2,0.36222
1.3538,20,FALSE,1.1827,2,0.54141
2.1575,20,FALSE,0.46675,2,-0.11001
1.378,20,FALSE,3.7849,2,0.3671
1.1979,20,FALSE,3.8938,2,0.45356
1.1937,20,FALSE,0.23214,2,0.08475
1.1575,20,TRUE,1.5219,2,0.47655
1.6179,20,FALSE,2.4952,2,0.014293
2.214,20,TRUE,2.0388,2,0.38724
1.9138,20,TRUE,4.0052,2,0.69186
1.3984,20,TRUE,4.8611,2,0.29139
1.1862,20,TRUE,2.951,2,0.60479
2.3577,20,TRUE,3.0479,2,0.47235
1.9297,20,FALSE,0.49838,1,0.22833
1.1495,20,FALSE,5.1331,2,0.67942
2.6775,20,FALSE,7.6628,2,0.36652
1.1687,20,FALSE,2.2364,2,0.38319
1.7566,20,TRUE,3.5097,1,0.43526
1.6083,20,FALSE,2.9184,2,-0.038837
2.2521,20,TRUE,0.098948,2,0.051758
1.9047,20,TRUE,3.4578,2,0.68345
1.3886,20,TRUE,3.2386,2,0.61518
1.4563,20,FALSE,4.5966,2,0.40803
1.4843,20,FALSE,0.79208,2,0.21297
1.1449,20,FALSE,0.34979,2,-0.015184
1.9648,20,FALSE,4.1567,2,0.43237
1.4885,20,FALSE,2.7165,2,0.42052
1.3564,20,TRUE,2.9749,2,0.44711
1.9289,20,TRUE,4.4312,2,0.66714
1.5725,20,TRUE,3.8083,2,0.60788
1.4724,20,FALSE,3.5137,2,0.19958
1.4683,20,FALSE,1.1241,2,0.317
1.9769,20,FALSE,2.347,2,-0.095169
2.3764,20,FALSE,5.7381,2,-0.24169
1.0843,20,TRUE,0.66204,2,0.2081
1.2489,20,TRUE,1.0192,2,0.30298
2.5647,20,FALSE,2.8023,1,0.061251
2.0965,20,TRUE,3.6367,2,-0.40346
1.2167,20,TRUE,0.85074,2,0.29204
1.5647,20,FALSE,5.4188,2,-0.59705
1.3923,20,TRUE,2.7079,2,0.7533
1.393,20,FALSE,3.2293,2,0.48101
1.3723,20,TRUE,4.4938,2,0.68423
1.4161,20,FALSE,3.3889,2,0.49621
2.7079,20,TRUE,3.8947,2,0.40553
1.3125,20,FALSE,5.2713,2,0.40779
1.9721,20,FALSE,4.1878,2,-0.33272
1.1917,20,FALSE,3.9713,2,0.47002
1.6925,20,TRUE,0.84624,2,0.053081
1.0163,20,FALSE,2.7539,2,-0.019922
2.5243,20,FALSE,5.5375,2,-0.19316
1.2961,20,TRUE,3.9889,2,-0.59945
2.5083,20,TRUE,2.4168,2,0.10321
1.8401,20,TRUE,3.2156,2,0.46439
1.5404,20,FALSE,3.98,2,0.28185
1.1365,20,FALSE,1.9709,2,0.23423
1.5961,20,FALSE,-0.57053,2,-0.022395
1.3681,20,TRUE,2.1211,2,0.25062
1.1566,20,TRUE,3.6349,2,-0.51405
1.7605,20,FALSE,2.1302,2,0.061073
2.6348,20,TRUE,-0.63083,1,-0.21131
2.224,20,TRUE,2.8733,2,0.6382
1.2526,20,FALSE,1.9638,2,0.19045
1.6442,20,TRUE,3.9193,2,-0.45464
1.1519,20,TRUE,3.1873,2,0.10558
0,21,FALSE,-0.14195,1,0.19232
2.3124,21,FALSE,3.7619,1,0.19252
1.5083,21,TRUE,0.21048,1,0.052795
1.9208,21,FALSE,2.5624,2,0.090924
0,21,FALSE,2.2723,1,0.17587
1.3286,21,FALSE,0.16627,2,-0.45782
2.8842,21,TRUE,0.80139,2,-0.16534
1.6008,21,FALSE,2.3491,2,0.20343
1.8848,21,FALSE,2.9818,2,0.25587
1.5045,21,FALSE,2.6873,2,0.21738
0,21,FALSE,-4.4665,1,-0.46221
2.3208,21,TRUE,2.6687,1,0.51819
2.7166,21,FALSE,1.2028,2,0.17762
2.5204,21,TRUE,2.8472,2,0.26127
2.4204,21,FALSE,4.9143,2,0.50144
2.6087,21,TRUE,3.235,1,0.43235
1.8287,21,TRUE,1.4388,2,0.059179
1.6964,21,TRUE,2.8784,2,0.36028
0,21,FALSE,-2.1951,1,-0.32179
1.7047,21,FALSE,0.058718,2,0.1904
2.6127,21,FALSE,0.11566,2,0.25651
2.6645,21,TRUE,-1.1742,2,-0.04288
2.7163,21,TRUE,-0.47653,2,-0.083116
1.1449,21,TRUE,2.5043,2,0.2089
2.0686,21,FALSE,2.6742,2,0.43345
2.5684,21,FALSE,0.69226,2,0.34866
1.2762,21,TRUE,3.0924,2,0.41306
1.2647,21,TRUE,-0.9637,2,-0.14553
1.8897,21,FALSE,0.92433,1,-0.072562
1.1976,21,TRUE,3.2596,2,-0.19287
1.5136,21,FALSE,1.8155,2,0.21209
1.5739,21,FALSE,-1.8182,2,-0.090051
0,21,FALSE,0.23319,1,0.3404
1.8455,21,FALSE,3.5979,2,0.11508
1.9374,21,TRUE,0.7417,2,-0.25319
2.094,21,TRUE,1.3927,2,0.42427
1.3699,21,FALSE,4.6333,2,-0.36053
1.8937,21,TRUE,2.0796,2,0.01277
2.2735,21,FALSE,2.0208,1,0.011091
2.2939,21,FALSE,2.819,1,0.1296
1.4496,21,TRUE,1.7987,2,0.02446
2.8857,21,FALSE,3.3478,1,0.19455
1.1053,21,TRUE,1.08,2,0.06532
2.814,21,TRUE,2.1301,2,0.1927
1.8497,21,TRUE,3.5402,1,0.63498
1.9657,21,TRUE,1.2149,1,0.26128
2.0341,21,FALSE,-0.84788,1,0.16118
0,21,FALSE,1.6589,1,0.35418
1.8215,21,FALSE,1.5964,1,0.22737
2.0102,21,TRUE,0.75595,2,0.15552
2.4337,21,FALSE,0.61339,2,-0.079167
2.2855,21,FALSE,0.63544,2,-0.28334
2.2179,21,TRUE,2.3484,1,-0.35586
1.974,21,TRUE,0.40141,2,0.14342
0,21,FALSE,2.5162,1,-0.14206
1.253,21,FALSE,1.4398,2,-0.12448
